format	2
image	atlas_2.webp
cell_size	16	20
world_cell_aspect	1.25
default_zoom	2
placeholder	1	1	16	20
asset	zone_tiles/zone_tile_grass_light_plant0.png	651	745	16	20
asset	zone_tiles/zone_tile_grass_light_plant0_fringe_e.png	701	745	16	20
asset	zone_tiles/zone_tile_grass_light_plant0_fringe_n.png	751	745	16	20
asset	zone_tiles/zone_tile_grass_light_plant0_fringe_ne.png	801	745	16	20
asset	zone_tiles/zone_tile_grass_light_plant0_fringe_nw.png	851	745	16	20
asset	zone_tiles/zone_tile_grass_light_plant0_fringe_s.png	901	745	16	20
asset	zone_tiles/zone_tile_grass_light_plant0_fringe_se.png	951	745	16	20
asset	zone_tiles/zone_tile_grass_light_plant0_fringe_sw.png	1001	745	16	20
asset	zone_tiles/zone_tile_grass_light_plant0_fringe_w.png	1051	745	16	20
asset	zone_tiles/zone_tile_grass_light_r0.png	1101	745	16	20
asset	zone_tiles/zone_tile_grass_light_r0_fringe_e.png	1151	745	16	20
asset	zone_tiles/zone_tile_grass_light_r0_fringe_n.png	1201	745	16	20
asset	zone_tiles/zone_tile_grass_light_r0_fringe_ne.png	1251	745	16	20
asset	zone_tiles/zone_tile_grass_light_r0_fringe_nw.png	1301	745	16	20
asset	zone_tiles/zone_tile_grass_light_r0_fringe_s.png	1351	745	16	20
asset	zone_tiles/zone_tile_grass_light_r0_fringe_se.png	1401	745	16	20
asset	zone_tiles/zone_tile_grass_light_r0_fringe_sw.png	1451	745	16	20
asset	zone_tiles/zone_tile_grass_light_r0_fringe_w.png	1501	745	16	20
asset	zone_tiles/zone_tile_grass_light_r1.png	1	807	16	20
asset	zone_tiles/zone_tile_grass_light_r1_fringe_e.png	51	807	16	20
asset	zone_tiles/zone_tile_grass_light_r1_fringe_n.png	101	807	16	20
asset	zone_tiles/zone_tile_grass_light_r1_fringe_ne.png	151	807	16	20
asset	zone_tiles/zone_tile_grass_light_r1_fringe_nw.png	201	807	16	20
asset	zone_tiles/zone_tile_grass_light_r1_fringe_s.png	251	807	16	20
asset	zone_tiles/zone_tile_grass_light_r1_fringe_se.png	301	807	16	20
asset	zone_tiles/zone_tile_grass_light_r1_fringe_sw.png	351	807	16	20
asset	zone_tiles/zone_tile_grass_light_r1_fringe_w.png	401	807	16	20
asset	zone_tiles/zone_tile_hill.png	1	1365	16	20
asset	zone_tiles/zone_tile_marble_floor_r0.png	51	1365	16	20
asset	zone_tiles/zone_tile_marble_floor_r1.png	101	1365	16	20
asset	zone_tiles/zone_tile_marble_floor_r2.png	151	1365	16	20
asset	zone_tiles/zone_tile_marble_floor_r3.png	201	1365	16	20
asset	zone_tiles/zone_tile_marble_wall_r0_cap_e.png	451	807	16	20
asset	zone_tiles/zone_tile_marble_wall_r0_cap_n.png	501	807	16	20
asset	zone_tiles/zone_tile_marble_wall_r0_cap_s.png	551	807	16	20
asset	zone_tiles/zone_tile_marble_wall_r0_cap_w.png	601	807	16	20
asset	zone_tiles/zone_tile_marble_wall_r0_corner_ne.png	651	807	16	20
asset	zone_tiles/zone_tile_marble_wall_r0_corner_ne_inner_sw.png	701	807	16	20
asset	zone_tiles/zone_tile_marble_wall_r0_corner_nw.png	751	807	16	20
asset	zone_tiles/zone_tile_marble_wall_r0_corner_nw_inner_se.png	801	807	16	20
asset	zone_tiles/zone_tile_marble_wall_r0_corner_se.png	851	807	16	20
asset	zone_tiles/zone_tile_marble_wall_r0_corner_se_inner_nw.png	901	807	16	20
asset	zone_tiles/zone_tile_marble_wall_r0_corner_sw.png	951	807	16	20
asset	zone_tiles/zone_tile_marble_wall_r0_corner_sw_inner_ne.png	1001	807	16	20
asset	zone_tiles/zone_tile_marble_wall_r0_edge_e.png	1051	807	16	20
asset	zone_tiles/zone_tile_marble_wall_r0_edge_e_inner_nw.png	1101	807	16	20
asset	zone_tiles/zone_tile_marble_wall_r0_edge_e_inner_sw.png	1151	807	16	20
asset	zone_tiles/zone_tile_marble_wall_r0_edge_e_inner_sw_nw.png	1201	807	16	20
asset	zone_tiles/zone_tile_marble_wall_r0_edge_n.png	1251	807	16	20
asset	zone_tiles/zone_tile_marble_wall_r0_edge_n_inner_se.png	1301	807	16	20
asset	zone_tiles/zone_tile_marble_wall_r0_edge_n_inner_se_sw.png	1351	807	16	20
asset	zone_tiles/zone_tile_marble_wall_r0_edge_n_inner_sw.png	1401	807	16	20
asset	zone_tiles/zone_tile_marble_wall_r0_edge_s.png	1451	807	16	20
asset	zone_tiles/zone_tile_marble_wall_r0_edge_s_inner_ne.png	1501	807	16	20
asset	zone_tiles/zone_tile_marble_wall_r0_edge_s_inner_ne_nw.png	1	869	16	20
asset	zone_tiles/zone_tile_marble_wall_r0_edge_s_inner_nw.png	51	869	16	20
asset	zone_tiles/zone_tile_marble_wall_r0_edge_w.png	101	869	16	20
asset	zone_tiles/zone_tile_marble_wall_r0_edge_w_inner_ne.png	151	869	16	20
asset	zone_tiles/zone_tile_marble_wall_r0_edge_w_inner_ne_se.png	201	869	16	20
asset	zone_tiles/zone_tile_marble_wall_r0_edge_w_inner_se.png	251	869	16	20
asset	zone_tiles/zone_tile_marble_wall_r0_fill.png	301	869	16	20
asset	zone_tiles/zone_tile_marble_wall_r0_fill_inner_ne.png	351	869	16	20
asset	zone_tiles/zone_tile_marble_wall_r0_fill_inner_ne_nw.png	401	869	16	20
asset	zone_tiles/zone_tile_marble_wall_r0_fill_inner_ne_se.png	451	869	16	20
asset	zone_tiles/zone_tile_marble_wall_r0_fill_inner_ne_se_nw.png	501	869	16	20
asset	zone_tiles/zone_tile_marble_wall_r0_fill_inner_ne_se_sw.png	551	869	16	20
asset	zone_tiles/zone_tile_marble_wall_r0_fill_inner_ne_se_sw_nw.png	601	869	16	20
asset	zone_tiles/zone_tile_marble_wall_r0_fill_inner_ne_sw.png	651	869	16	20
asset	zone_tiles/zone_tile_marble_wall_r0_fill_inner_ne_sw_nw.png	701	869	16	20
asset	zone_tiles/zone_tile_marble_wall_r0_fill_inner_nw.png	751	869	16	20
asset	zone_tiles/zone_tile_marble_wall_r0_fill_inner_se.png	801	869	16	20
asset	zone_tiles/zone_tile_marble_wall_r0_fill_inner_se_nw.png	851	869	16	20
asset	zone_tiles/zone_tile_marble_wall_r0_fill_inner_se_sw.png	901	869	16	20
asset	zone_tiles/zone_tile_marble_wall_r0_fill_inner_se_sw_nw.png	951	869	16	20
asset	zone_tiles/zone_tile_marble_wall_r0_fill_inner_sw.png	1001	869	16	20
asset	zone_tiles/zone_tile_marble_wall_r0_fill_inner_sw_nw.png	1051	869	16	20
asset	zone_tiles/zone_tile_marble_wall_r0_narrow_h.png	1101	869	16	20
asset	zone_tiles/zone_tile_marble_wall_r0_narrow_v.png	1151	869	16	20
asset	zone_tiles/zone_tile_marble_wall_r0_single.png	1201	869	16	20
asset	zone_tiles/zone_tile_mountain.png	251	1365	16	20
asset	zone_tiles/zone_tile_pit.png	301	1365	16	20
asset	zone_tiles/zone_tile_road_cobblestone_outline_r0.png	1251	869	16	20
asset	zone_tiles/zone_tile_road_cobblestone_outline_r0_fringe_e.png	1301	869	16	20
asset	zone_tiles/zone_tile_road_cobblestone_outline_r0_fringe_n.png	1351	869	16	20
asset	zone_tiles/zone_tile_road_cobblestone_outline_r0_fringe_ne.png	1401	869	16	20
asset	zone_tiles/zone_tile_road_cobblestone_outline_r0_fringe_nw.png	1451	869	16	20
asset	zone_tiles/zone_tile_road_cobblestone_outline_r0_fringe_s.png	1501	869	16	20
asset	zone_tiles/zone_tile_road_cobblestone_outline_r0_fringe_se.png	1	931	16	20
asset	zone_tiles/zone_tile_road_cobblestone_outline_r0_fringe_sw.png	51	931	16	20
asset	zone_tiles/zone_tile_road_cobblestone_outline_r0_fringe_w.png	101	931	16	20
asset	zone_tiles/zone_tile_road_cobblestone_outline_r1.png	151	931	16	20
asset	zone_tiles/zone_tile_road_cobblestone_outline_r1_fringe_e.png	201	931	16	20
asset	zone_tiles/zone_tile_road_cobblestone_outline_r1_fringe_n.png	251	931	16	20
asset	zone_tiles/zone_tile_road_cobblestone_outline_r1_fringe_ne.png	301	931	16	20
asset	zone_tiles/zone_tile_road_cobblestone_outline_r1_fringe_nw.png	351	931	16	20
asset	zone_tiles/zone_tile_road_cobblestone_outline_r1_fringe_s.png	401	931	16	20
asset	zone_tiles/zone_tile_road_cobblestone_outline_r1_fringe_se.png	451	931	16	20
asset	zone_tiles/zone_tile_road_cobblestone_outline_r1_fringe_sw.png	501	931	16	20
asset	zone_tiles/zone_tile_road_cobblestone_outline_r1_fringe_w.png	551	931	16	20
asset	zone_tiles/zone_tile_road_cobblestone_outline_r2.png	601	931	16	20
asset	zone_tiles/zone_tile_road_cobblestone_outline_r2_fringe_e.png	651	931	16	20
asset	zone_tiles/zone_tile_road_cobblestone_outline_r2_fringe_n.png	701	931	16	20
asset	zone_tiles/zone_tile_road_cobblestone_outline_r2_fringe_ne.png	751	931	16	20
asset	zone_tiles/zone_tile_road_cobblestone_outline_r2_fringe_nw.png	801	931	16	20
asset	zone_tiles/zone_tile_road_cobblestone_outline_r2_fringe_s.png	851	931	16	20
asset	zone_tiles/zone_tile_road_cobblestone_outline_r2_fringe_se.png	901	931	16	20
asset	zone_tiles/zone_tile_road_cobblestone_outline_r2_fringe_sw.png	951	931	16	20
asset	zone_tiles/zone_tile_road_cobblestone_outline_r2_fringe_w.png	1001	931	16	20
asset	zone_tiles/zone_tile_road_cobblestone_outline_r3.png	1051	931	16	20
asset	zone_tiles/zone_tile_road_cobblestone_outline_r3_fringe_e.png	1101	931	16	20
asset	zone_tiles/zone_tile_road_cobblestone_outline_r3_fringe_n.png	1151	931	16	20
asset	zone_tiles/zone_tile_road_cobblestone_outline_r3_fringe_ne.png	1201	931	16	20
asset	zone_tiles/zone_tile_road_cobblestone_outline_r3_fringe_nw.png	1251	931	16	20
asset	zone_tiles/zone_tile_road_cobblestone_outline_r3_fringe_s.png	1301	931	16	20
asset	zone_tiles/zone_tile_road_cobblestone_outline_r3_fringe_se.png	1351	931	16	20
asset	zone_tiles/zone_tile_road_cobblestone_outline_r3_fringe_sw.png	1401	931	16	20
asset	zone_tiles/zone_tile_road_cobblestone_outline_r3_fringe_w.png	1451	931	16	20
asset	zone_tiles/zone_tile_road_cobblestone_outline_r4.png	1501	931	16	20
asset	zone_tiles/zone_tile_road_cobblestone_outline_r4_fringe_e.png	1	993	16	20
asset	zone_tiles/zone_tile_road_cobblestone_outline_r4_fringe_n.png	51	993	16	20
asset	zone_tiles/zone_tile_road_cobblestone_outline_r4_fringe_ne.png	101	993	16	20
asset	zone_tiles/zone_tile_road_cobblestone_outline_r4_fringe_nw.png	151	993	16	20
asset	zone_tiles/zone_tile_road_cobblestone_outline_r4_fringe_s.png	201	993	16	20
asset	zone_tiles/zone_tile_road_cobblestone_outline_r4_fringe_se.png	251	993	16	20
asset	zone_tiles/zone_tile_road_cobblestone_outline_r4_fringe_sw.png	301	993	16	20
asset	zone_tiles/zone_tile_road_cobblestone_outline_r4_fringe_w.png	351	993	16	20
asset	zone_tiles/zone_tile_road_cobblestone_r0.png	401	993	16	20
asset	zone_tiles/zone_tile_road_cobblestone_r0_fringe_e.png	451	993	16	20
asset	zone_tiles/zone_tile_road_cobblestone_r0_fringe_n.png	501	993	16	20
asset	zone_tiles/zone_tile_road_cobblestone_r0_fringe_ne.png	551	993	16	20
asset	zone_tiles/zone_tile_road_cobblestone_r0_fringe_nw.png	601	993	16	20
asset	zone_tiles/zone_tile_road_cobblestone_r0_fringe_s.png	651	993	16	20
asset	zone_tiles/zone_tile_road_cobblestone_r0_fringe_se.png	701	993	16	20
asset	zone_tiles/zone_tile_road_cobblestone_r0_fringe_sw.png	751	993	16	20
asset	zone_tiles/zone_tile_road_cobblestone_r0_fringe_w.png	801	993	16	20
asset	zone_tiles/zone_tile_road_cobblestone_r1.png	851	993	16	20
asset	zone_tiles/zone_tile_road_cobblestone_r1_fringe_e.png	901	993	16	20
asset	zone_tiles/zone_tile_road_cobblestone_r1_fringe_n.png	951	993	16	20
asset	zone_tiles/zone_tile_road_cobblestone_r1_fringe_ne.png	1001	993	16	20
asset	zone_tiles/zone_tile_road_cobblestone_r1_fringe_nw.png	1051	993	16	20
asset	zone_tiles/zone_tile_road_cobblestone_r1_fringe_s.png	1101	993	16	20
asset	zone_tiles/zone_tile_road_cobblestone_r1_fringe_se.png	1151	993	16	20
asset	zone_tiles/zone_tile_road_cobblestone_r1_fringe_sw.png	1201	993	16	20
asset	zone_tiles/zone_tile_road_cobblestone_r1_fringe_w.png	1251	993	16	20
asset	zone_tiles/zone_tile_road_cobblestone_r2.png	1301	993	16	20
asset	zone_tiles/zone_tile_road_cobblestone_r2_fringe_e.png	1351	993	16	20
asset	zone_tiles/zone_tile_road_cobblestone_r2_fringe_n.png	1401	993	16	20
asset	zone_tiles/zone_tile_road_cobblestone_r2_fringe_ne.png	1451	993	16	20
asset	zone_tiles/zone_tile_road_cobblestone_r2_fringe_nw.png	1501	993	16	20
asset	zone_tiles/zone_tile_road_cobblestone_r2_fringe_s.png	1	1055	16	20
asset	zone_tiles/zone_tile_road_cobblestone_r2_fringe_se.png	51	1055	16	20
asset	zone_tiles/zone_tile_road_cobblestone_r2_fringe_sw.png	101	1055	16	20
asset	zone_tiles/zone_tile_road_cobblestone_r2_fringe_w.png	151	1055	16	20
asset	zone_tiles/zone_tile_road_cobblestone_r3.png	201	1055	16	20
asset	zone_tiles/zone_tile_road_cobblestone_r3_fringe_e.png	251	1055	16	20
asset	zone_tiles/zone_tile_road_cobblestone_r3_fringe_n.png	301	1055	16	20
asset	zone_tiles/zone_tile_road_cobblestone_r3_fringe_ne.png	351	1055	16	20
asset	zone_tiles/zone_tile_road_cobblestone_r3_fringe_nw.png	401	1055	16	20
asset	zone_tiles/zone_tile_road_cobblestone_r3_fringe_s.png	451	1055	16	20
asset	zone_tiles/zone_tile_road_cobblestone_r3_fringe_se.png	501	1055	16	20
asset	zone_tiles/zone_tile_road_cobblestone_r3_fringe_sw.png	551	1055	16	20
asset	zone_tiles/zone_tile_road_cobblestone_r3_fringe_w.png	601	1055	16	20
asset	zone_tiles/zone_tile_road_cobblestone_r4.png	651	1055	16	20
asset	zone_tiles/zone_tile_road_cobblestone_r4_fringe_e.png	701	1055	16	20
asset	zone_tiles/zone_tile_road_cobblestone_r4_fringe_n.png	751	1055	16	20
asset	zone_tiles/zone_tile_road_cobblestone_r4_fringe_ne.png	801	1055	16	20
asset	zone_tiles/zone_tile_road_cobblestone_r4_fringe_nw.png	851	1055	16	20
asset	zone_tiles/zone_tile_road_cobblestone_r4_fringe_s.png	901	1055	16	20
asset	zone_tiles/zone_tile_road_cobblestone_r4_fringe_se.png	951	1055	16	20
asset	zone_tiles/zone_tile_road_cobblestone_r4_fringe_sw.png	1001	1055	16	20
asset	zone_tiles/zone_tile_road_cobblestone_r4_fringe_w.png	1051	1055	16	20
asset	zone_tiles/zone_tile_road_dirt_outline_r0.png	1101	1055	16	20
asset	zone_tiles/zone_tile_road_dirt_outline_r0_fringe_e.png	1151	1055	16	20
asset	zone_tiles/zone_tile_road_dirt_outline_r0_fringe_n.png	1201	1055	16	20
asset	zone_tiles/zone_tile_road_dirt_outline_r0_fringe_ne.png	1251	1055	16	20
asset	zone_tiles/zone_tile_road_dirt_outline_r0_fringe_nw.png	1301	1055	16	20
asset	zone_tiles/zone_tile_road_dirt_outline_r0_fringe_s.png	1351	1055	16	20
asset	zone_tiles/zone_tile_road_dirt_outline_r0_fringe_se.png	1401	1055	16	20
asset	zone_tiles/zone_tile_road_dirt_outline_r0_fringe_sw.png	1451	1055	16	20
asset	zone_tiles/zone_tile_road_dirt_outline_r0_fringe_w.png	1501	1055	16	20
asset	zone_tiles/zone_tile_road_dirt_outline_r1.png	1	1117	16	20
asset	zone_tiles/zone_tile_road_dirt_outline_r1_fringe_e.png	51	1117	16	20
asset	zone_tiles/zone_tile_road_dirt_outline_r1_fringe_n.png	101	1117	16	20
asset	zone_tiles/zone_tile_road_dirt_outline_r1_fringe_ne.png	151	1117	16	20
asset	zone_tiles/zone_tile_road_dirt_outline_r1_fringe_nw.png	201	1117	16	20
asset	zone_tiles/zone_tile_road_dirt_outline_r1_fringe_s.png	251	1117	16	20
asset	zone_tiles/zone_tile_road_dirt_outline_r1_fringe_se.png	301	1117	16	20
asset	zone_tiles/zone_tile_road_dirt_outline_r1_fringe_sw.png	351	1117	16	20
asset	zone_tiles/zone_tile_road_dirt_outline_r1_fringe_w.png	401	1117	16	20
asset	zone_tiles/zone_tile_road_dirt_outline_r2.png	451	1117	16	20
asset	zone_tiles/zone_tile_road_dirt_outline_r2_fringe_e.png	501	1117	16	20
asset	zone_tiles/zone_tile_road_dirt_outline_r2_fringe_n.png	551	1117	16	20
asset	zone_tiles/zone_tile_road_dirt_outline_r2_fringe_ne.png	601	1117	16	20
asset	zone_tiles/zone_tile_road_dirt_outline_r2_fringe_nw.png	651	1117	16	20
asset	zone_tiles/zone_tile_road_dirt_outline_r2_fringe_s.png	701	1117	16	20
asset	zone_tiles/zone_tile_road_dirt_outline_r2_fringe_se.png	751	1117	16	20
asset	zone_tiles/zone_tile_road_dirt_outline_r2_fringe_sw.png	801	1117	16	20
asset	zone_tiles/zone_tile_road_dirt_outline_r2_fringe_w.png	851	1117	16	20
asset	zone_tiles/zone_tile_road_dirt_outline_r3.png	901	1117	16	20
asset	zone_tiles/zone_tile_road_dirt_outline_r3_fringe_e.png	951	1117	16	20
asset	zone_tiles/zone_tile_road_dirt_outline_r3_fringe_n.png	1001	1117	16	20
asset	zone_tiles/zone_tile_road_dirt_outline_r3_fringe_ne.png	1051	1117	16	20
asset	zone_tiles/zone_tile_road_dirt_outline_r3_fringe_nw.png	1101	1117	16	20
asset	zone_tiles/zone_tile_road_dirt_outline_r3_fringe_s.png	1151	1117	16	20
asset	zone_tiles/zone_tile_road_dirt_outline_r3_fringe_se.png	1201	1117	16	20
asset	zone_tiles/zone_tile_road_dirt_outline_r3_fringe_sw.png	1251	1117	16	20
asset	zone_tiles/zone_tile_road_dirt_outline_r3_fringe_w.png	1301	1117	16	20
asset	zone_tiles/zone_tile_road_dirt_outline_r4.png	1351	1117	16	20
asset	zone_tiles/zone_tile_road_dirt_outline_r4_fringe_e.png	1401	1117	16	20
asset	zone_tiles/zone_tile_road_dirt_outline_r4_fringe_n.png	1451	1117	16	20
asset	zone_tiles/zone_tile_road_dirt_outline_r4_fringe_ne.png	1501	1117	16	20
asset	zone_tiles/zone_tile_road_dirt_outline_r4_fringe_nw.png	1	1179	16	20
asset	zone_tiles/zone_tile_road_dirt_outline_r4_fringe_s.png	51	1179	16	20
asset	zone_tiles/zone_tile_road_dirt_outline_r4_fringe_se.png	101	1179	16	20
asset	zone_tiles/zone_tile_road_dirt_outline_r4_fringe_sw.png	151	1179	16	20
asset	zone_tiles/zone_tile_road_dirt_outline_r4_fringe_w.png	201	1179	16	20
asset	zone_tiles/zone_tile_road_dirt_r0.png	251	1179	16	20
asset	zone_tiles/zone_tile_road_dirt_r0_fringe_e.png	301	1179	16	20
asset	zone_tiles/zone_tile_road_dirt_r0_fringe_n.png	351	1179	16	20
asset	zone_tiles/zone_tile_road_dirt_r0_fringe_ne.png	401	1179	16	20
asset	zone_tiles/zone_tile_road_dirt_r0_fringe_nw.png	451	1179	16	20
asset	zone_tiles/zone_tile_road_dirt_r0_fringe_s.png	501	1179	16	20
asset	zone_tiles/zone_tile_road_dirt_r0_fringe_se.png	551	1179	16	20
asset	zone_tiles/zone_tile_road_dirt_r0_fringe_sw.png	601	1179	16	20
asset	zone_tiles/zone_tile_road_dirt_r0_fringe_w.png	651	1179	16	20
asset	zone_tiles/zone_tile_road_dirt_r1.png	701	1179	16	20
asset	zone_tiles/zone_tile_road_dirt_r1_fringe_e.png	751	1179	16	20
asset	zone_tiles/zone_tile_road_dirt_r1_fringe_n.png	801	1179	16	20
asset	zone_tiles/zone_tile_road_dirt_r1_fringe_ne.png	851	1179	16	20
asset	zone_tiles/zone_tile_road_dirt_r1_fringe_nw.png	901	1179	16	20
asset	zone_tiles/zone_tile_road_dirt_r1_fringe_s.png	951	1179	16	20
asset	zone_tiles/zone_tile_road_dirt_r1_fringe_se.png	1001	1179	16	20
asset	zone_tiles/zone_tile_road_dirt_r1_fringe_sw.png	1051	1179	16	20
asset	zone_tiles/zone_tile_road_dirt_r1_fringe_w.png	1101	1179	16	20
asset	zone_tiles/zone_tile_road_dirt_r2.png	1151	1179	16	20
asset	zone_tiles/zone_tile_road_dirt_r2_fringe_e.png	1201	1179	16	20
asset	zone_tiles/zone_tile_road_dirt_r2_fringe_n.png	1251	1179	16	20
asset	zone_tiles/zone_tile_road_dirt_r2_fringe_ne.png	1301	1179	16	20
asset	zone_tiles/zone_tile_road_dirt_r2_fringe_nw.png	1351	1179	16	20
asset	zone_tiles/zone_tile_road_dirt_r2_fringe_s.png	1401	1179	16	20
asset	zone_tiles/zone_tile_road_dirt_r2_fringe_se.png	1451	1179	16	20
asset	zone_tiles/zone_tile_road_dirt_r2_fringe_sw.png	1501	1179	16	20
asset	zone_tiles/zone_tile_road_dirt_r2_fringe_w.png	1	1241	16	20
asset	zone_tiles/zone_tile_road_dirt_r3.png	51	1241	16	20
asset	zone_tiles/zone_tile_road_dirt_r3_fringe_e.png	101	1241	16	20
asset	zone_tiles/zone_tile_road_dirt_r3_fringe_n.png	151	1241	16	20
asset	zone_tiles/zone_tile_road_dirt_r3_fringe_ne.png	201	1241	16	20
asset	zone_tiles/zone_tile_road_dirt_r3_fringe_nw.png	251	1241	16	20
asset	zone_tiles/zone_tile_road_dirt_r3_fringe_s.png	301	1241	16	20
asset	zone_tiles/zone_tile_road_dirt_r3_fringe_se.png	351	1241	16	20
asset	zone_tiles/zone_tile_road_dirt_r3_fringe_sw.png	401	1241	16	20
asset	zone_tiles/zone_tile_road_dirt_r3_fringe_w.png	451	1241	16	20
asset	zone_tiles/zone_tile_road_dirt_r4.png	501	1241	16	20
asset	zone_tiles/zone_tile_road_dirt_r4_fringe_e.png	551	1241	16	20
asset	zone_tiles/zone_tile_road_dirt_r4_fringe_n.png	601	1241	16	20
asset	zone_tiles/zone_tile_road_dirt_r4_fringe_ne.png	651	1241	16	20
asset	zone_tiles/zone_tile_road_dirt_r4_fringe_nw.png	701	1241	16	20
asset	zone_tiles/zone_tile_road_dirt_r4_fringe_s.png	751	1241	16	20
asset	zone_tiles/zone_tile_road_dirt_r4_fringe_se.png	801	1241	16	20
asset	zone_tiles/zone_tile_road_dirt_r4_fringe_sw.png	851	1241	16	20
asset	zone_tiles/zone_tile_road_dirt_r4_fringe_w.png	901	1241	16	20
asset	zone_tiles/zone_tile_rock_floor.png	351	1365	16	20
asset	zone_tiles/zone_tile_rock_wall_r0_cap_e.png	951	1241	16	20
asset	zone_tiles/zone_tile_rock_wall_r0_cap_n.png	1001	1241	16	20
asset	zone_tiles/zone_tile_rock_wall_r0_cap_s.png	1051	1241	16	20
asset	zone_tiles/zone_tile_rock_wall_r0_cap_w.png	1101	1241	16	20
asset	zone_tiles/zone_tile_rock_wall_r0_corner_ne.png	1151	1241	16	20
asset	zone_tiles/zone_tile_rock_wall_r0_corner_ne_inner_sw.png	1201	1241	16	20
asset	zone_tiles/zone_tile_rock_wall_r0_corner_nw.png	1251	1241	16	20
asset	zone_tiles/zone_tile_rock_wall_r0_corner_nw_inner_se.png	1301	1241	16	20
asset	zone_tiles/zone_tile_rock_wall_r0_corner_se.png	1351	1241	16	20
asset	zone_tiles/zone_tile_rock_wall_r0_corner_se_inner_nw.png	1401	1241	16	20
asset	zone_tiles/zone_tile_rock_wall_r0_corner_sw.png	1451	1241	16	20
asset	zone_tiles/zone_tile_rock_wall_r0_corner_sw_inner_ne.png	1501	1241	16	20
asset	zone_tiles/zone_tile_rock_wall_r0_edge_e.png	1	1303	16	20
asset	zone_tiles/zone_tile_rock_wall_r0_edge_e_inner_nw.png	51	1303	16	20
asset	zone_tiles/zone_tile_rock_wall_r0_edge_e_inner_sw.png	101	1303	16	20
asset	zone_tiles/zone_tile_rock_wall_r0_edge_e_inner_sw_nw.png	151	1303	16	20
asset	zone_tiles/zone_tile_rock_wall_r0_edge_n.png	201	1303	16	20
asset	zone_tiles/zone_tile_rock_wall_r0_edge_n_inner_se.png	251	1303	16	20
asset	zone_tiles/zone_tile_rock_wall_r0_edge_n_inner_se_sw.png	301	1303	16	20
asset	zone_tiles/zone_tile_rock_wall_r0_edge_n_inner_sw.png	351	1303	16	20
asset	zone_tiles/zone_tile_rock_wall_r0_edge_s.png	401	1303	16	20
asset	zone_tiles/zone_tile_rock_wall_r0_edge_s_inner_ne.png	451	1303	16	20
asset	zone_tiles/zone_tile_rock_wall_r0_edge_s_inner_ne_nw.png	501	1303	16	20
asset	zone_tiles/zone_tile_rock_wall_r0_edge_s_inner_nw.png	551	1303	16	20
asset	zone_tiles/zone_tile_rock_wall_r0_edge_w.png	601	1303	16	20
asset	zone_tiles/zone_tile_rock_wall_r0_edge_w_inner_ne.png	651	1303	16	20
asset	zone_tiles/zone_tile_rock_wall_r0_edge_w_inner_ne_se.png	701	1303	16	20
asset	zone_tiles/zone_tile_rock_wall_r0_edge_w_inner_se.png	751	1303	16	20
asset	zone_tiles/zone_tile_rock_wall_r0_fill.png	801	1303	16	20
asset	zone_tiles/zone_tile_rock_wall_r0_fill_inner_ne.png	851	1303	16	20
asset	zone_tiles/zone_tile_rock_wall_r0_fill_inner_ne_nw.png	901	1303	16	20
asset	zone_tiles/zone_tile_rock_wall_r0_fill_inner_ne_se.png	951	1303	16	20
asset	zone_tiles/zone_tile_rock_wall_r0_fill_inner_ne_se_nw.png	1001	1303	16	20
asset	zone_tiles/zone_tile_rock_wall_r0_fill_inner_ne_se_sw.png	1051	1303	16	20
asset	zone_tiles/zone_tile_rock_wall_r0_fill_inner_ne_se_sw_nw.png	1101	1303	16	20
asset	zone_tiles/zone_tile_rock_wall_r0_fill_inner_ne_sw.png	1151	1303	16	20
asset	zone_tiles/zone_tile_rock_wall_r0_fill_inner_ne_sw_nw.png	1201	1303	16	20
asset	zone_tiles/zone_tile_rock_wall_r0_fill_inner_nw.png	1251	1303	16	20
asset	zone_tiles/zone_tile_rock_wall_r0_fill_inner_se.png	1301	1303	16	20
asset	zone_tiles/zone_tile_rock_wall_r0_fill_inner_se_nw.png	1351	1303	16	20
asset	zone_tiles/zone_tile_rock_wall_r0_fill_inner_se_sw.png	1401	1303	16	20
asset	zone_tiles/zone_tile_rock_wall_r0_fill_inner_se_sw_nw.png	1451	1303	16	20
asset	zone_tiles/zone_tile_rock_wall_r0_fill_inner_sw.png	1501	1303	16	20
asset	zone_tiles/zone_tile_rock_wall_r0_fill_inner_sw_nw.png	1	1365	16	20
asset	zone_tiles/zone_tile_rock_wall_r0_narrow_h.png	51	1365	16	20
asset	zone_tiles/zone_tile_rock_wall_r0_narrow_v.png	101	1365	16	20
asset	zone_tiles/zone_tile_rock_wall_r0_single.png	151	1365	16	20
asset	zone_tiles/zone_tile_rock_wall_r1_cap_e.png	201	1365	16	20
asset	zone_tiles/zone_tile_rock_wall_r1_cap_n.png	251	1365	16	20
asset	zone_tiles/zone_tile_rock_wall_r1_cap_s.png	301	1365	16	20
asset	zone_tiles/zone_tile_rock_wall_r1_cap_w.png	351	1365	16	20
asset	zone_tiles/zone_tile_rock_wall_r1_corner_ne.png	401	1365	16	20
asset	zone_tiles/zone_tile_rock_wall_r1_corner_ne_inner_sw.png	451	1365	16	20
asset	zone_tiles/zone_tile_rock_wall_r1_corner_nw.png	501	1365	16	20
asset	zone_tiles/zone_tile_rock_wall_r1_corner_nw_inner_se.png	551	1365	16	20
